id,stake,blocks
0x2344a14d990974c4, 17850, 1
0x27ec181d9e1ffc70, 2970, 1
0x30832995ba63889c, 101, 1
0x317a33b881b698b4, 6010, 1
0x326556f46d7469b7, 1500, 1
0x32d5324b9fc76361, 182630, 1
0x33cedfd1d004e817, 1430, 1
0x3c00ba81970e262c, 1620, 1
0x3cfd6b15d80b1a61, 2, 1
0x3ed0c5c602f80658, 7910, 1
0x423f8ed13bc0522c, 5, 1
0x4511834245919215, 701, 1
0x47cc66d1edb1ac28, 6040, 1
0x4929e24bc1c1d3d2, 20680, 1
0x4c029678b021d869, 0, 1
0x4c9b0fd409391ca1, 51, 1
0x506da881ac51456d, 3820, 1
0x50d717b26fccdce1, 10860, 1
0x52916fa28845e414, 5870, 1
0x533dde5bf5ce1976, 2070, 1
0x545222d256ea37e0, 8280, 1
0x5dfaa40f3017feb1, 354, 1
0x63335621b9382080, 3400, 1
0x65ba4c4d9daafb6e, 540, 1
0x6932f83b3b566d88, 3860, 1
0x69e9c98643a2c827, 15140, 1
0x6d58efe7e3a9c10d, 5400, 1
0x6dd22f1323bdcbe9, 3490, 1
0x711bb646dc9cad8e, 357, 1
0x716d0ffde27e3ad2, 96, 1
0x718a38286e1eaf69, 3030, 1
0x78f2b621744e8af2, 876, 1
0x7af088e5daa864b2, 0, 1
0x7ebe7823d2b7d15d, 502, 1
0x7ef984f39dae8141, 17150, 1
0x7f0affb3ccf048b2, 6190, 1
0x80bb78c2419a0061, 3530, 1
0x84c9de7f2044e34c, 1000, 1
0x84d98dad3ed94b80, 3330, 1
0x852a7af959a4f883, 12, 1
0x88021ea740abf06e, 20420, 1
0x89f2aa942936b54c, 53, 1
0x8ce41e1158ae1a13, 75380, 1
0x8f92e6d5654c4c38, 0, 1
0x9127a24f0f97e079, 32470, 1
0x9291e9ba5f33e927, 0, 1
0x958b3eabe69b807d, 4070, 1
0x99590893ffbb325a, 1350, 1
0x99e60d1576dd591e, 1290, 1
0x9baaa302414b0d4d, 63440, 1
0x9f204998c613f8e9, 16120, 1
0xa0bc72bf4a275309, 385, 1
0xa3cbd717ab748a9d, 40420, 1
0xa7ea1f8a8e67b9eb, 25540, 1
0xacc4bd798a1f98ba, 15250, 1
0xad709eb2e6ca047f, 160, 1
0xae4c86527e50b4f3, 1330, 1
0xae7c8a9b11588ef4, 872, 1
0xb1928afb906f9082, 8140, 1
0xb192c61fcd3423f8, 0, 1
0xb644a4347b4199c2, 1630, 1
0xb7adcac0642af6f9, 240, 1
0xb954fafa0b5f943b, 726, 1
0xba0ece7a15badcaf, 2060, 1
0xbcbf6dacc1156c0c, 6380, 1
0xbd50a2d056ee534e, 495, 1
0xbf1742e867c6430c, 55, 1
0xc0442d74deb3663f, 8, 1
0xc569c6b92ef6cf83, 74600, 1
0xc5e367e522a0c5d5, 872570, 1
0xc831593bcfe7d34e, 5, 1
0xc8db1790edcf980d, 101, 1
0xcabbeb8fca4ad986, 355040, 1
0xcad0b74d8480689f, 413440, 1
0xd0c7cae91f200f7d, 709, 1
0xd114d997b9d04591, 18280, 1
0xd1779777577c5b25, 3580, 1
0xd24b4e067a439fcb, 583530, 1
0xd713192843765d13, 5780, 1
0xd9df218fea13d161, 3240, 1
0xddf8a3987b600874, 5930, 1
0xde16904b0c1effef, 43850, 1
0xe687bfbe14b4aa9f, 2, 1
0xecb45f2d0e112aa6, 37930, 1
0xed0e9457e5f8f701, 4990, 1
0xefe8c47b6553c940, 1100, 1
0xf1773c599f86f9f4, 57440, 1
0xf63b86c69c040770, 2530, 1
0xf8e958d3c6fd75a4, 525, 1
0xf90c6833daed7698, 30, 1
0x0063256086193b29, 1900, 0
0x00665f870d9a7eb3, 127, 0
0x008a049bd3b4f28c, 554, 0
0x0090ffc1b16a0685, 509, 0
0x00f52def1bcb3fa5, 381, 0
0x00f785792affa731, 424, 0
0x01822fd8c4594fd3, 103, 0
0x01cc00d57cd1ea3e, 233, 0
0x01ce3b3f719d7c42, 164390, 0
0x01f4da7dbf6d12cd, 3, 0
0x0300169674f2b3e6, 136, 0
0x03462f863bfe6c82, 0, 0
0x034a4cef2a3d5003, 164, 0
0x035c763a4db1e2dc, 1590, 0
0x0375bfa09c54d19e, 658, 0
0x03a65fd575200e5c, 79, 0
0x03ab72b1e1671e27, 7730, 0
0x0401fa98fc9be244, 2, 0
0x041a8393790dd6a7, 4, 0
0x046a00d7128791c3, 1050, 0
0x04d1d6ff6286000b, 700, 0
0x057ea7060f702e8a, 15350, 0
0x0598b7e9f68b6ab1, 497, 0
0x059d0cf2bfbc5343, 330, 0
0x05e72c6cbb590bd5, 197, 0
0x05eb264f9f02721c, 19, 0
0x0607d3ed59564c20, 546, 0
0x0639519444f16ece, 81560, 0
0x0688dfbb8484de3d, 19, 0
0x06f54d63b0405b09, 1010, 0
0x071edba3068760c3, 0, 0
0x0747be337c39b8d7, 28890, 0
0x0757fd018660a9b0, 70, 0
0x07ec3d03261654be, 507, 0
0x07f251475e18301a, 11, 0
0x07f25c26723bbb33, 10, 0
0x081a86de15637ec4, 21660, 0
0x08f23c2fe4ad5b02, 12720, 0
0x09057e19489f62fa, 546, 0
0x09284af08e4c9eeb, 0, 0
0x094e012c80e790b4, 11, 0
0x095e4dda6b208408, 4910, 0
0x09d0ded59ceec4d4, 21500, 0
0x09f080b8a5bec794, 0, 0
0x09f4cda6eaf179fc, 458, 0
0x09fb19673ea5f203, 51500, 0
0x0a1ae389cc606695, 3400, 0
0x0a988ce355be28bb, 32, 0
0x0b0d0208309e8c6f, 2, 0
0x0b11ee0169ce6901, 23, 0
0x0b7c68bd7a4f3f7a, 10, 0
0x0b92dec0b2368791, 19380, 0
0x0be587cdd0b5eff2, 100, 0
0x0c220e136b852c80, 95, 0
0x0c3c3d8e51e54601, 0, 0
0x0c4a944cbe0227fb, 120, 0
0x0ca8e61d2563c3f3, 2290, 0
0x0cc2d87d602b576b, 0, 0
0x0cd8bbfeba6b8a3a, 2, 0
0x0cf9fe12777e97a2, 2350, 0
0x0d61a47562e4fb6d, 0, 0
0x0d80bdc1a4b49af4, 1620, 0
0x0d83921d81ca1102, 6550, 0
0x0eaf8305cdc3170d, 0, 0
0x0ee1283265f68e7e, 200, 0
0x0f0312f2c62e026a, 443, 0
0x0f25944ebe73500e, 640, 0
0x0f4c237d14f173d7, 1770, 0
0x0f87725d3d7578ae, 1270, 0
0x0fb775cfdb7b6734, 0, 0
0x10302389446bddcb, 10020, 0
0x10616883745adad7, 6730, 0
0x1092f405c785f3f7, 5010, 0
0x111a64a37eb629e9, 631, 0
0x1124c131a882cd7f, 7530, 0
0x119458f66b7d7331, 300, 0
0x119ffddd2787331c, 114, 0
0x127dd83a4433e8bf, 500, 0
0x12c2eeafdefc3f8c, 11, 0
0x12c518f9116b3f82, 106, 0
0x1366aa22028f8de0, 642, 0
0x13692db50d63d050, 247, 0
0x137ca3bebfca2ee6, 946, 0
0x137f1285839e3a71, 188400, 0
0x1398964194c76c80, 212, 0
0x14124c77379858cc, 7860, 0
0x1416ab454cec32ed, 1100, 0
0x14a43f036d14a399, 0, 0
0x14c3e14553cb1625, 607, 0
0x150a428ace50ecc1, 2, 0
0x152f595f8110ce75, 102, 0
0x155b581cf0050807, 1350, 0
0x156a993013d711d9, 27, 0
0x161a159a17021ed4, 516, 0
0x161ae9d06d32797c, 1030, 0
0x1658b71f0e94c289, 998, 0
0x16e541d83bbb5e26, 5, 0
0x17e03c3328efef2d, 104, 0
0x181d7111649917c3, 598, 0
0x183cf23e42d08f8f, 127, 0
0x185a9015229c9923, 11310, 0
0x186bad77a6ea1c44, 507, 0
0x188428c065b278dd, 0, 0
0x18be8d2157e83c54, 0, 0
0x18c5fde613c7d0cb, 342, 0
0x18c9c7e21a1059e3, 0, 0
0x19089ba358d72167, 17, 0
0x194783a75d7035bf, 0, 0
0x195a965203dd622a, 115, 0
0x1974b6a26be8de9d, 1, 0
0x19768f9fef68bbf4, 5250, 0
0x19dffd5efd70a5e3, 4270, 0
0x1a0e45c626a74f18, 73960, 0
0x1a2b7aa7b1bdbd2f, 27, 0
0x1a3f995508d8cef5, 870, 0
0x1a5c907e76f69b84, 376, 0
0x1a84a656a2081f8f, 1020, 0
0x1ac7a9cb7fd01a3d, 544, 0
0x1b22956143f3e2b4, 19000, 0
0x1b3337c2d6439b73, 103, 0
0x1b7e19a0abfb7749, 1100, 0
0x1ba306c0a6721ea1, 0, 0
0x1beb810b4f94fdc2, 0, 0
0x1c07b08334d963b1, 107, 0
0x1c31b9a0fb068fb7, 1060, 0
0x1c36ae8fbf44931d, 100, 0
0x1d06f11c994a8f24, 1540, 0
0x1d4fc80d24b11d36, 2, 0
0x1d95b85f7622f44b, 9, 0
0x1dad332b11233b05, 23, 0
0x1df2e2dd07fda32d, 7000, 0
0x1e11aa0364a9b718, 203, 0
0x1e1a028f3eab7ee4, 12300, 0
0x1e42eeef88d92c46, 407, 0
0x1e5f4eebe8a56737, 1130, 0
0x1e659d4453b7bfbe, 1850, 0
0x1e6733e98faa44c6, 0, 0
0x1e6c7deb4c418f2b, 197, 0
0x1ebe1d7350d0f7bc, 1, 0
0x1ece31766df920d1, 1400, 0
0x1f29f5e15a580a2c, 5020, 0
0x1f79d3dde5ac8f86, 13820, 0
0x201b5fcd6f36ba53, 1, 0
0x201d1c1b6abe057e, 41, 0
0x20961cb0d80cdc68, 44, 0
0x215e20c43f25bcc9, 0, 0
0x21d1485a70482e53, 4510, 0
0x2206e6fe9b37c2ce, 1160, 0
0x224d7939e5493402, 9, 0
0x22768ec6acadbe2f, 5510, 0
0x22ab18939f0f9408, 121, 0
0x22d3069916953ce1, 5810, 0
0x230ff0c11e6ed2b0, 642, 0
0x2351b4ec0d1f50d4, 39, 0
0x2370638506c8df09, 2490, 0
0x2375ece0147325f7, 5, 0
0x238e0bbe9857929e, 4, 0
0x239f484eee0fa3a6, 104, 0
0x23eba99fc4eb180a, 36, 0
0x2412ac319c2c4d72, 316, 0
0x242661103ee29d74, 15160, 0
0x248459dd41025778, 26590, 0
0x24b39b1bed8bcbb5, 0, 0
0x257e08984d5b7913, 5510, 0
0x262d0b9f13f12d07, 45200, 0
0x26c0e4840c9ec926, 547, 0
0x26f77b3bc4c6725d, 122, 0
0x278bf7f110d3edb2, 5010, 0
0x27ef7af1a413ca68, 1, 0
0x27f1ff2bc19712e7, 199, 0
0x2905d62b091702af, 0, 0
0x29b4f775f2acc3d4, 2320, 0
0x29dd2d4f1a7b5463, 0, 0
0x2a05a4a4e9c8ff37, 10140, 0
0x2a2018204c3eb8f3, 0, 0
0x2a75eaa876d27c93, 516, 0
0x2a8d0bc9b6b09da2, 11630, 0
0x2ab227edbfa95872, 2830, 0
0x2acf18f051ee6499, 1080, 0
0x2aec9f94e1b880c4, 0, 0
0x2b69d9862a80e0d5, 7590, 0
0x2bd08fe7f5205d85, 653, 0
0x2bd36c9cfdfbc9c9, 512, 0
0x2beaa09cadb4581b, 2920, 0
0x2c08d166ef980d64, 3660, 0
0x2c2deee1bdf02eee, 59, 0
0x2c601057db3ff169, 489, 0
0x2c69918f7bdb825a, 11080, 0
0x2c70dbb478573fc9, 507, 0
0x2cd302e281dd5bb0, 6360, 0
0x2cefb325ee7074da, 31690, 0
0x2d0120df876f92a2, 5010, 0
0x2d46dcf9e75913be, 9, 0
0x2d4d1819ea4100a3, 3240, 0
0x2d93bd7c5789a02d, 385, 0
0x2e13b21600387163, 0, 0
0x2e225bf3fe9b72b8, 0, 0
0x2e31c69791604cdc, 0, 0
0x2e9222a15229206a, 22, 0
0x2e97cffb87f023c1, 5, 0
0x2eb2747b662e6a68, 0, 0
0x2ee2613271f71f52, 2020, 0
0x2eef0a9874bf2079, 5510, 0
0x2ef1a87078c34212, 50, 0
0x2f0329bb5f2d3a32, 0, 0
0x2f15f13ad5dbc509, 532, 0
0x2f228fca53c3fcf5, 1380, 0
0x2fd4c178168e319c, 1260, 0
0x3042b625886545bd, 2, 0
0x307e47d8ad756de8, 188, 0
0x315e5bf429451e42, 0, 0
0x316d91dbffe4b2be, 20, 0
0x31a58e15f4310a75, 1160, 0
0x32de83431b68a717, 2, 0
0x33885e7e56ec4f6a, 8490, 0
0x33a5c6d3e6b769a7, 0, 0
0x33c237928726c261, 343, 0
0x342458477b818f21, 17, 0
0x345dc747f1313b30, 519, 0
0x34d37dabbd394534, 0, 0
0x34f4372f2645776a, 500, 0
0x35860254d341d44c, 102, 0
0x358e65be05e15685, 0, 0
0x3608772c39476eca, 2, 0
0x363304a38bf3af35, 7, 0
0x36eb3efd87868593, 11, 0
0x37776026e061c891, 65, 0
0x377c2b72e1dd803b, 2060, 0
0x3782c245ef227b85, 3360, 0
0x37d1bcbbd41d1773, 7400, 0
0x37e25aa3c9a50acb, 5010, 0
0x38037898541f1fce, 0, 0
0x383bbc1f7a5292c9, 197, 0
0x385c03effc73e74c, 17, 0
0x390257774fcb034b, 6980, 0
0x39161b537b0c4000, 1000, 0
0x391f4d4125e5af37, 100, 0
0x3973fc5b3e3cd732, 4500, 0
0x39cf1f6135cdb0f9, 2960, 0
0x39e1dccfb206ce3b, 3, 0
0x3a0c080bcbe94775, 5020, 0
0x3a5d1020b2e9d730, 10, 0
0x3a5d7fdc5a5c5cdb, 0, 0
0x3a6ada5acd976900, 0, 0
0x3a7edc59e842ab65, 1210, 0
0x3aab11c65827db70, 391, 0
0x3adadf1c1914af54, 0, 0
0x3af35e8087b2553f, 1000, 0
0x3b343fe1813a7b1a, 101, 0
0x3b40156ba20424e2, 266, 0
0x3c0b09ffeb91010f, 0, 0
0x3c4151d518a12808, 328400, 0
0x3cccaa9a2d936bbd, 93, 0
0x3d07c88258691281, 5510, 0
0x3d3571e84c3b9a01, 101, 0
0x3d4a500ac6078262, 0, 0
0x3e07e82ce4efedaf, 2100, 0
0x3e364ca00a0271f7, 20, 0
0x3e67562cb4799acb, 5110, 0
0x3e6a7712c178f4c4, 497, 0
0x3e71cb8f7fb11a85, 0, 0
0x3e9d3189b5455c3a, 251, 0
0x3eff1c9a8ad44fe5, 7, 0
0x3f4ecbafabf24a4b, 525, 0
0x3f6df03ba31323fc, 472, 0
0x3f7953193efbf4f0, 1, 0
0x3fddf602067f01dd, 57, 0
0x3ff07e182b609206, 8, 0
0x3ff143796b68959f, 73740, 0
0x40372edca963ce6b, 1100, 0
0x40445f4e02a25864, 223, 0
0x40463df97ad2fc22, 17, 0
0x406b6945dcc84baf, 0, 0
0x4070f3b53485c02c, 0, 0
0x40e62575270cc272, 3340, 0
0x415e61815e979f73, 0, 0
0x41789345a4c21ce2, 5510, 0
0x42850eb220d4d82c, 277, 0
0x4308d405fbb63570, 2870, 0
0x43493ab502439ba2, 37170, 0
0x43633e0b04525e63, 111, 0
0x4389c105c27433a8, 0, 0
0x43954625bb568f86, 343, 0
0x43d2c326ef69ec65, 148, 0
0x43ea18066b1b6ee9, 92, 0
0x4433cff61f9047bc, 10, 0
0x4562405a0cf13649, 92, 0
0x460007a16b93edb8, 11, 0
0x464b87a14d5b6872, 527, 0
0x4687c4416e883bd7, 4540, 0
0x46a3e0734a21e49e, 220, 0
0x46dc12d3a733b97a, 666, 0
0x4705b0d9ca230f98, 0, 0
0x4741e3470c69e4a9, 2, 0
0x474e347a20be3bb4, 494, 0
0x47598d3dee33e128, 531, 0
0x475f7a85df99b5aa, 14, 0
0x47caf9719103d8d8, 0, 0
0x4827fe65d343135c, 0, 0
0x486015743c210652, 31760, 0
0x48cdc5d3fb86424a, 698, 0
0x48e2e85130e6d447, 34970, 0
0x4a4a31e27b2f24ab, 8, 0
0x4a820ce16f33643a, 24, 0
0x4ab8e5e853a09356, 738, 0
0x4ad7be8459343168, 668, 0
0x4aea28c61f9c8542, 12820, 0
0x4b38428e06f8cf2c, 183, 0
0x4b748c9350f559a4, 141590, 0
0x4b90a31c16ea59ba, 18, 0
0x4c519110b1622d27, 5010, 0
0x4c8dc69f5aab833f, 148, 0
0x4cd59d541498972d, 0, 0
0x4cd92a0b9e9debc8, 1800, 0
0x4cdacde5d5912ed0, 0, 0
0x4ce890686c4f7749, 0, 0
0x4cf43155dc16e1f1, 0, 0
0x4d214f83b19991e7, 5920, 0
0x4d37f7fbb4b427b8, 9, 0
0x4d42609b1b5a96c6, 147, 0
0x4e6a59a56b70c15a, 546, 0
0x4e84e4985e2ea9d4, 1070, 0
0x4ec6dab6bb61b45a, 4300, 0
0x4f161e8ae1c15120, 4690, 0
0x4f355dad510064f6, 546, 0
0x4f358638128e2cc4, 300, 0
0x4f506a2ac86404c0, 397, 0
0x4f7244207b88c834, 5010, 0
0x502510070f818c18, 24, 0
0x507816d8deb785b6, 0, 0
0x507fb4a1d839f2e1, 0, 0
0x5090bc31e8ae5cfa, 218, 0
0x50a7d6c303b76540, 0, 0
0x50b00b03c907e94f, 923, 0
0x50d94f52743f306f, 5650, 0
0x51409c9a287f909e, 5510, 0
0x51897956e6654947, 568, 0
0x51b42577e2584c3d, 593, 0
0x51e12f5cf865c63a, 13460, 0
0x52580bb550dd02eb, 0, 0
0x525d080261f103cb, 647, 0
0x52747b419e0f4306, 1090, 0
0x5283b9e53b71c68b, 10730, 0
0x5290994412da8e42, 67, 0
0x52d9254983b4a14d, 1150, 0
0x52e2e208c7307681, 0, 0
0x52f3e43ebdf64a0e, 119, 0
0x52ffc8b7a7575803, 21270, 0
0x530cfe2d37bdfed0, 2130, 0
0x53e07773b5cf3f91, 9, 0
0x545132ecaca8cb8c, 31440, 0
0x5462801d0d3d890a, 2190, 0
0x548446c232c359cc, 3700, 0
0x54ee46b02c5ad78b, 1, 0
0x558adc392bd627f6, 10100, 0
0x56362d31c8830617, 8860, 0
0x56982230bd6eb722, 100000, 0
0x56ad83456154e17e, 3040, 0
0x56b8898d80544d93, 109, 0
0x56d9cee94affb4bc, 507, 0
0x56f1dd7fc492d78b, 1010, 0
0x578c2387bfffbca4, 2160, 0
0x57b01d7fdea2882b, 1440, 0
0x581f191f74aeeec5, 0, 0
0x58cd6c6e043ed883, 6960, 0
0x58d92a43832f0178, 0, 0
0x58e3124f1b33d2ab, 19, 0
0x5912d2207de1d943, 2320, 0
0x595992c7f0e03286, 100, 0
0x597b1eecf63533ef, 7, 0
0x59d6e7d300b8bb4a, 3850, 0
0x5a165ab9068f7f02, 17, 0
0x5a499a2deaa1cdb0, 3530, 0
0x5a4b95164254d196, 1170, 0
0x5a858515ced9dae9, 707, 0
0x5ab3567b9a65e1d6, 105, 0
0x5ab66249af9f146e, 10, 0
0x5acd06bfc3b07b02, 1490, 0
0x5bc8472b28473f8a, 0, 0
0x5c33dc11600000f7, 0, 0
0x5c4d9fe686b87110, 0, 0
0x5c9b561a7f6444ed, 197, 0
0x5cea534d387e953d, 0, 0
0x5d40561d3533f062, 596, 0
0x5d4af6d2a6bd64b8, 0, 0
0x5d812b1eb8cc9c32, 695, 0
0x5da26f7bc1ed9a4c, 0, 0
0x5dcfd4cccfbac478, 416, 0
0x5dd366d75d0311f4, 154, 0
0x5e30b80840eff0e8, 1120, 0
0x5e504330a4cf6def, 897, 0
0x5e51a51936faf517, 1, 0
0x5e759d1354338c54, 1160, 0
0x5e767b1cbce07195, 135, 0
0x5e8ae746f6051201, 0, 0
0x5eb73b5dac4ccb5f, 0, 0
0x5f386543162503e0, 5, 0
0x5fd0e6fda67496e6, 496, 0
0x6081c077d83f439d, 2010, 0
0x60a85cbdc24ca732, 45450, 0
0x60c3bcc7db426ad2, 7, 0
0x6110c1e0275ad4aa, 30910, 0
0x612d135617daafaf, 548, 0
0x6144fa90e53767c4, 4560, 0
0x6183cafbe24d14fd, 308, 0
0x61c3cf2c605183c6, 1060, 0
0x61f06f1c7aef6a9d, 9670, 0
0x6206412ef32ebd9a, 197, 0
0x621383a4c0de36c6, 1650, 0
0x629a028fd39281cd, 178, 0
0x634bdd01031ac0d7, 502, 0
0x637e47d6906de29e, 0, 0
0x639e3041eda9cf92, 1, 0
0x641b047179204f76, 8, 0
0x649e75e78fb320b2, 8010, 0
0x64ea883843ca4c23, 970, 0
0x65252f1b0a37b571, 1010, 0
0x65750d76dbbae67e, 22, 0
0x65756daf1de7295b, 1030, 0
0x65e12de78ba1346c, 0, 0
0x65f90c17864b9a3e, 2, 0
0x66305fcdbd296012, 1500, 0
0x663604606d322bb0, 5770, 0
0x666c22b0f147950f, 0, 0
0x668c1603af939f33, 163, 0
0x67171c77221c6423, 12400, 0
0x67252e8f0a0d6cd8, 0, 0
0x672f8a27085f5a28, 2, 0
0x67444282a46e271b, 0, 0
0x6766a287b2799c12, 107, 0
0x67811343278d1bae, 77, 0
0x67985554cecba1f3, 119, 0
0x67eba5838a842c4c, 1, 0
0x68015e22dbe43a1d, 0, 0
0x6881ef2824df45ec, 607, 0
0x68acab8e1d2370d7, 1000, 0
0x698925693a574667, 10500, 0
0x6a0ef34a872b1ac5, 964, 0
0x6aa8d7e16c56738f, 515, 0
0x6b035d0997d9e187, 197, 0
0x6b2a4660ea301374, 0, 0
0x6b72593310f61935, 6780, 0
0x6b98b6db1a715f91, 11970, 0
0x6be2a2ae7badeada, 1690, 0
0x6beb0ed9828c8628, 12330, 0
0x6bfed2be1a36d414, 4770, 0
0x6c006357bd03d5da, 127240, 0
0x6d57cb537b00cdbd, 1, 0
0x6d627f4355cec97f, 46100, 0
0x6dc4c397872c2eeb, 1000, 0
0x6e56f943a7d42e60, 200, 0
0x6e5961bbbab617e2, 8560, 0
0x6eac71aa155f0d12, 546, 0
0x6eb4e67d332f2071, 2870, 0
0x6ef88ef4c5868a20, 17, 0
0x6ef9debd69c7a369, 2, 0
0x6f5a2bc4e9926f70, 507, 0
0x6fc41c2762b78657, 7210, 0
0x704250c36ee04e8e, 6, 0
0x704a1d0f5cde28c4, 14990, 0
0x705e4c8aa9cb96b8, 11680, 0
0x70e96254f42b8b90, 413, 0
0x717028901eb34def, 3, 0
0x7185cdfcfbcbfc02, 189, 0
0x71acb0e167f270c8, 1850, 0
0x733b28bf517c5fa5, 0, 0
0x73468a31c9319c33, 35570, 0
0x73a527af0e5516f1, 21930, 0
0x74065cddf935658b, 928, 0
0x743a32b10e353bc6, 0, 0
0x745f545c01a65775, 0, 0
0x7461a458faa447b8, 145, 0
0x7472e0965aea9ac6, 515, 0
0x7497edcad6d42585, 1050, 0
0x74d1980e5dd28a17, 10270, 0
0x74fc8f26e3c4c9d9, 497, 0
0x751e953f1d95afcf, 1260, 0
0x7551e91f0a2ed52a, 298, 0
0x755f50d8ab35dd4b, 1230, 0
0x75adedfda17c1d2c, 1, 0
0x75c48bfd191abae2, 20370, 0
0x75d51689306098c2, 2210, 0
0x7614c728b79e0a50, 10060, 0
0x766e0fb1961ee2b4, 5270, 0
0x76b223c67e249ab7, 437, 0
0x770c06599ee5b41c, 0, 0
0x7727dc5e4b709a3a, 0, 0
0x77366f5e2c070ce1, 1910, 0
0x7738aeae7143d8d5, 816, 0
0x7743f16b1928646f, 49, 0
0x777770084c113a03, 97, 0
0x7789aa154246c9b0, 2, 0
0x784c4dd47b3a9ff9, 139, 0
0x7876127789a3210b, 247, 0
0x787d7691353e7485, 360, 0
0x788289f5707ca1af, 112, 0
0x7a3e2d7a49707f63, 1320, 0
0x7a608a12ee581faf, 97, 0
0x7a696d3646efce8f, 34510, 0
0x7aa0a981bd16370c, 6570, 0
0x7b8e8dde2db84c11, 2, 0
0x7b9caa86a3aadf48, 2450, 0
0x7bdd22d76b46cec5, 304, 0
0x7c0e6a9540f70c6f, 5100, 0
0x7ce992dfb3c6501b, 0, 0
0x7cf8850ba108ae27, 0, 0
0x7d08f3a50eceedd3, 0, 0
0x7d3dcf02dcb3db4e, 0, 0
0x7d636b6381dbb15d, 3900, 0
0x7dcb22dfd05786b0, 0, 0
0x7e02278b8e2dae5b, 2950, 0
0x7e454e722bc9ae53, 291, 0
0x7e762cb61df4b87c, 6950, 0
0x7f203d7512cd7e96, 122, 0
0x800cce92d866092c, 0, 0
0x804160f75a560da4, 169, 0
0x810fafc6c5d5cd31, 2400, 0
0x8116abbf53ef301b, 586, 0
0x818761115b02473b, 1040, 0
0x820639117fe55172, 0, 0
0x82ca61eb37b8ca6e, 645, 0
0x82e5cb6e25506e1f, 2, 0
0x830562e211f64e84, 97, 0
0x8388e658a0de8595, 0, 0
0x8427e64b328253cd, 197, 0
0x848694213cb20bcc, 384, 0
0x84fbc122ef07d4e7, 218, 0
0x852227a157bda332, 0, 0
0x85599d2fd6e4ad19, 326, 0
0x856e6765478dd907, 2010, 0
0x857b1252194a8fec, 163, 0
0x85ab02e3042925d2, 103, 0
0x85b5267e22b0e4c2, 356, 0
0x86260f384d4a17ea, 17, 0
0x8709ed60d18b7eec, 8, 0
0x8738cbdf1592a112, 4, 0
0x875fcc85372c4337, 1600, 0
0x877636a5cec0b967, 520, 0
0x8799fa8c6df22f1c, 133, 0
0x880f6f96b3ca3a9f, 1030, 0
0x884e3b608f0c821a, 116, 0
0x88ba82174f18c993, 101110, 0
0x88f1026031ff8e7b, 246, 0
0x8933d7881a4c8fe4, 7, 0
0x895b0a17eecee7a3, 0, 0
0x897fad51f956e5e8, 1, 0
0x89bf7bb7b79ef9db, 39, 0
0x89c06e76ebdec36b, 5010, 0
0x8a086b2c3abd937c, 676, 0
0x8a42c15ce9eeee0c, 12, 0
0x8a56a81004f17e0d, 4260, 0
0x8a8a6e237ffbc2bf, 627, 0
0x8b605f4025f9f029, 103, 0
0x8b9a73acc6a0acb1, 2260, 0
0x8bee6a94e9cdf59b, 44420, 0
0x8bf855ee77d1cee1, 697, 0
0x8c20aa7c342d8893, 10570, 0
0x8dc12068c0d5b373, 0, 0
0x8dc36b975502fe1f, 0, 0
0x8dfc27a2871f619a, 150, 0
0x8e8ea1b2ddbf0cdd, 1, 0
0x8eb7c2d296c809fc, 3, 0
0x8f102a138fed4d6b, 0, 0
0x8f2b4e969abe3b9e, 1840, 0
0x8f77e8a07b18226d, 465, 0
0x8fc5444584e9aede, 3410, 0
0x8fe0ec5059bba5d7, 281, 0
0x900c13deec6ef38e, 1230, 0
0x901365120b09b98a, 118, 0
0x901ac459c39be411, 4780, 0
0x903cf3c74e688f2b, 22490, 0
0x904a1fe04822a973, 0, 0
0x906f31eacc442c4a, 812, 0
0x90aacd88c69f8d0e, 6, 0
0x90e0b2f70d8944ad, 7, 0
0x90e1b6f73bdc62e9, 509, 0
0x91403c390a30d892, 4840, 0
0x91c7103c7f14aebe, 4, 0
0x92be24599194f86e, 0, 0
0x9382bd0364ec76bc, 295, 0
0x9420db4ce9c25277, 0, 0
0x943da8aee9ff74d8, 0, 0
0x9457addd59c82f3c, 2560, 0
0x947a270689dc9a0d, 177, 0
0x947ff53e2b9a6441, 2140, 0
0x94f301e3ebc3e4a6, 0, 0
0x9516ea39a4c6a62e, 165, 0
0x952c6f0ca1262ff3, 27, 0
0x95beb97caeb046ba, 0, 0
0x95e81a69f079d458, 517, 0
0x95eb8ea63fc309f8, 999, 0
0x95f1d7934d4d0dd7, 5830, 0
0x9602e5a2aa679725, 1, 0
0x96155e79e20ee3c8, 43700, 0
0x9642616cc5d46ef0, 568, 0
0x964d8d35bc8bcb55, 0, 0
0x96692d1d31bd67fc, 57, 0
0x9679addafccf8294, 2580, 0
0x96b82f5c42cd9bf2, 6, 0
0x971efddbe209d594, 114, 0
0x97b040925f0d1a88, 1550, 0
0x98199e3a0c09025d, 776, 0
0x981f2346fdf74a84, 110, 0
0x984c7739386e52da, 150, 0
0x988262e7eee56d84, 5010, 0
0x98f7fe80a5e9d4f8, 1310, 0
0x990114e0b92dd8a5, 0, 0
0x9924a738a80b27de, 564, 0
0x99740fc5fc313513, 80, 0
0x99cdbc4bb2125a31, 148, 0
0x9a4e52bc3ee4293d, 9, 0
0x9ac8221316dac4f1, 7790, 0
